Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
enwik-200/BFGDiter_from2PMM_dim50_step5.60717030489e-09_0.0
Iter #: 4050 loss (7740411.9805714795, 0.00018841973921884591)
Iter #: 4060 loss (7740172.6963725025, 0.00018886981824096401)
Iter #: 4070 loss (7739932.081979461, 0.00018931997288132587)
Iter #: 4080 loss (7739690.1283786865, 0.00018977020608950217)
Iter #: 4090 loss (7739446.8265326554, 0.00019022052084458142)
Iter #: 4100 loss (7739202.1673799809, 0.00019067092015051765)
Iter #: 4110 loss (7738956.1418356048, 0.00019112140706140662)
Iter #: 4120 loss (7738708.7407909287, 0.0001915719846544978)
Iter #: 4130 loss (7738459.9551139828, 0.00019202265605083597)
Iter #: 4140 loss (7738209.7756495196, 0.00019247342440803112)
Iter #: 4150 loss (7737958.1932191998, 0.00019292429291524379)
Iter #: 4160 loss (7737705.1986218141, 0.00019337526480857521)
Iter #: 4170 loss (7737450.7826332971, 0.00019382634334876616)
Iter #: 4180 loss (7737194.9360071141, 0.00019427753184444936)
Iter #: 4190 loss (7736937.6494742706, 0.00019472883363608185)
Iter #: 4200 loss (7736678.9137435351, 0.00019518025210951988)
Iter #: 4210 loss (7736418.7195017356, 0.00019563179067636649)
Iter #: 4220 loss (7736157.0574138137, 0.00019608345280825224)
Iter #: 4230 loss (7735893.9181231214, 0.00019653524199327428)
Iter #: 4240 loss (7735629.2922516298, 0.00019698716177311726)
Iter #: 4250 loss (7735363.1704000998, 0.00019743921572543778)
Iter #: 4260 loss (7735095.5431483686, 0.00019789140747569981)
Iter #: 4270 loss (7734826.4010555865, 0.0001983437406727559)
Iter #: 4280 loss (7734555.7346603191, 0.00019879621902157616)
Iter #: 4290 loss (7734283.5344810132, 0.00019924884626465198)
Iter #: 4300 loss (7734009.791016099, 0.00019970162618127972)
Iter #: 4310 loss (7733734.4947442878, 0.00020015456259428737)
Iter #: 4320 loss (7733457.6361248391, 0.00020060765937949916)
Iter #: 4330 loss (7733179.2055978719, 0.00020106092043327341)
Iter #: 4340 loss (7732899.1935845949, 0.00020151434972367691)
Iter #: 4350 loss (7732617.5904875891, 0.00020196795123282962)
Iter #: 4360 loss (7732334.3866912015, 0.00020242172900542237)
Iter #: 4370 loss (7732049.5725617269, 0.00020287568712248522)
Iter #: 4380 loss (7731763.1384478165, 0.0002033298297151442)
Iter #: 4390 loss (7731475.0746807065, 0.00020378416094804221)
Iter #: 4400 loss (7731185.3715746431, 0.00020423868504291303)
Iter #: 4410 loss (7730894.019427117, 0.0002046934062566487)
Iter #: 4420 loss (7730601.0085193338, 0.00020514832889618936)
Iter #: 4430 loss (7730306.3291164031, 0.0002056034573166359)
Iter #: 4440 loss (7730009.9714678386, 0.00020605879591310055)
Iter #: 4450 loss (7729711.9258078588, 0.00020651434913091413)
Iter #: 4460 loss (7729412.1823557289, 0.00020697012145636973)
Iter #: 4470 loss (7729110.7313162442, 0.0002074261174434559)
Iter #: 4480 loss (7728807.5628799926, 0.00020788234166002411)
Iter #: 4490 loss (7728502.6672238633, 0.00020833879874890333)
Iter #: 4500 loss (7728196.034511406, 0.00020879549339341866)
Iter #: 4510 loss (7727887.6548932288, 0.0002092524303112084)
Iter #: 4520 loss (7727577.5185074257, 0.00020970961428956489)
Iter #: 4530 loss (7727265.6154800598, 0.00021016705015756472)
Iter #: 4540 loss (7726951.9359255349, 0.00021062474278370531)
Iter #: 4550 loss (7726636.4699470922, 0.00021108269709375197)
Iter #: 4560 loss (7726319.2076372141, 0.00021154091807033213)
Iter #: 4570 loss (7726000.1390781514, 0.00021199941073150018)
Iter #: 4580 loss (7725679.2543423427, 0.00021245818015891175)
Iter #: 4590 loss (7725356.5434929729, 0.00021291723147470314)
Iter #: 4600 loss (7725031.9965843037, 0.0002133765698588647)
Iter #: 4610 loss (7724705.6036624024, 0.00021383620054231473)
Iter #: 4620 loss (7724377.3547654739, 0.00021429612880301567)
Iter #: 4630 loss (7724047.2399244141, 0.00021475635997839185)
Iter #: 4640 loss (7723715.2491633575, 0.00021521689944756128)
Iter #: 4650 loss (7723381.372500238, 0.00021567775265077691)
Iter #: 4660 loss (7723045.5999473212, 0.00021613892507890949)
Iter #: 4670 loss (7722707.9215116613, 0.00021660042227281343)
Iter #: 4680 loss (7722368.3271958213, 0.00021706224983254022)
Iter #: 4690 loss (7722026.8069983162, 0.00021752441340688791)
Iter #: 4700 loss (7721683.3509142594, 0.00021798691870431334)
Iter #: 4710 loss (7721337.9489359353, 0.00021844977148373208)
Iter #: 4720 loss (7720990.591053403, 0.00021891297755648751)
Iter #: 4730 loss (7720641.2672550753, 0.00021937654279233261)
Iter #: 4740 loss (7720289.9675283683, 0.00021984047311290609)
Iter #: 4750 loss (7719936.6818603352, 0.00022030477449905687)
Iter #: 4760 loss (7719581.4002382597, 0.00022076945298999298)
Iter #: 4770 loss (7719224.1126503395, 0.00022123451466318778)
Iter #: 4780 loss (7718864.8090863377, 0.00022169996568659179)
Iter #: 4790 loss (7718503.4795381697, 0.00022216581224610544)
Iter #: 4800 loss (7718140.114000761, 0.00022263206061270125)
Iter #: 4810 loss (7717774.7024724996, 0.00022309871709500956)
Iter #: 4820 loss (7717407.2349560792, 0.00022356578807298312)
Iter #: 4830 loss (7717037.7014591927, 0.00022403327997901122)
Iter #: 4840 loss (7716666.0919951554, 0.00022450119930411198)
Iter #: 4850 loss (7716292.3965837117, 0.00022496955259084284)
Iter #: 4860 loss (7715916.6052517127, 0.00022543834645467027)
Iter #: 4870 loss (7715538.7080339296, 0.00022590758755006024)
Iter #: 4880 loss (7715158.694973697, 0.00022637728260808542)
Iter #: 4890 loss (7714776.5561237112, 0.00022684743840264727)
Iter #: 4900 loss (7714392.2815468684, 0.00022731806178167099)
Iter #: 4910 loss (7714005.861316938, 0.00022778915964885056)
Iter #: 4920 loss (7713617.2855194192, 0.00022826073896008075)
Iter #: 4930 loss (7713226.5442523062, 0.00022873280673151408)
Iter #: 4940 loss (7712833.6276268857, 0.00022920537004970994)
Iter #: 4950 loss (7712438.5257685641, 0.00022967843605258969)
Iter #: 4960 loss (7712041.2288177414, 0.00023015201194072647)
Iter #: 4970 loss (7711641.7269305522, 0.00023062610497274306)
Iter #: 4980 loss (7711240.0102797737, 0.00023110072248151982)
Iter #: 4990 loss (7710836.0690556569, 0.00023157587183202728)
Iter #: 5000 loss (7710429.8934667706, 0.00023205156048017859)
--- 2554.555646419525 seconds ---
